lumen_frac,nuclei_frac,epithelial_frac,stroma_frac,epi_stroma_ratio,crowding_index,texture_entropy,glcm_energy,glcm_contrast,glcm_homogeneity,glcm_correlation,path
0.04887224012317265,0.029158267329090014,0.040427929715401344,0.9452072189330328,0.04277149910157949,0.030656487911127885,5.276714415645574,0.42273798752400754,0.13815139442231078,0.9340876494023904,0.8706419409668521,Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_4_3462_3841.tif
0.1945842129490008,0.022396469897303217,0.025618640973952795,0.9125410707766544,0.02807395940234075,0.027807304562532123,5.373578740397421,0.3045311130299519,0.15423107569721115,0.9263539176626826,0.8889420689526549,Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_4_3587_2341.tif
0.17509245884985952,0.01939651751559499,0.03179314614053745,0.9470167140204123,0.03357189547960992,0.023513537014116882,4.898345819042229,0.3397618770495706,0.1507011952191235,0.9286552456839309,0.8725324638656083,Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_4_3962_2091.tif
0.25599593657243536,0.019507626863065664,0.027682100284122473,0.9603498357168934,0.02882501694130822,0.026219750136102265,5.1145570310158375,0.3448535608006223,0.12220717131474104,0.9395019920318725,0.9083314621448375,Data/SetA/251_Test_A/Stroma/11257_14_A13_Scan1_Stroma_4_4087_966.tif
0.7981143156457834,0.010015714036285138,0.01852351549975397,0.3447881779654291,0.05372433477580086,0.04961057272460946,4.45714891771301,0.683655840446977,0.08937848605577688,0.9624673306772907,0.9375783389029579,Data/SetA/251_Test_A/Stroma/9427_14_A12_Scan1_Stroma_1_1081_2031.tif
0.04622148854780083,0.018539388263678354,0.014777543213599784,0.9642545356422914,0.01532535514987876,0.01943781349994694,6.17440666573607,0.16650588946207198,0.2427808764940239,0.8855743691899071,0.9197187876325663,Data/SetA/251_Test_A/Stroma/9427_14_A12_Scan1_Stroma_1_1331_2656.tif
0.562927572578213,0.0068570340153330895,0.011047443691369977,0.7025285312931541,0.015725259828287038,0.015688517272215402,4.764826236216659,0.5952405225313885,0.07786454183266932,0.9646804780876495,0.9048828762835445,Data/SetA/251_Test_A/Stroma/9427_14_A12_Scan1_Stroma_1_1456_1531.tif
0.047761146648465896,0.033205822129807466,0.027904318979063824,0.950826177362264,0.029347445036141274,0.03487127955518264,6.2982535945400135,0.16073464205330074,0.260207171314741,0.8843636122177955,0.934087632544153,Data/SetA/251_Test_A/Stroma/9427_14_A12_Scan1_Stroma_1_1456_2781.tif
0.19585403406295138,0.011745845304042792,0.014904525324994842,0.8649069062395836,0.017232519728390214,0.014606590339311554,6.157925793030093,0.18800543775495626,0.16587250996015937,0.9211899070385127,0.9451664938706007,Data/SetA/251_Test_A/Stroma/9427_14_A12_Scan1_Stroma_1_2581_2406.tif
0.2402977730512214,0.019999682544721512,0.015698163521213948,0.8650656338788273,0.018146788990825356,0.026325651695658717,6.07695542495935,0.2079816476246409,0.1885179282868526,0.9140946879150067,0.9426466927367524,Data/SetA/251_Test_A/Stroma/9427_14_A12_Scan1_Stroma_1_3956_2531.tif
